pokedex_number,pokemon_name,type_1,type_2,ability_1,ability_2,ability_3,number_pokemon_with_typing,primary_color,shape,height,weight,bmi,hit_points,attack,defense,special_attack,special_defense,speed,total_stats,mean,standard_deviation,capture_rate,generation,base_happiness,base_experience,exp_type,exp_to_level_100,can_evolve,evolves_from,final_evolution,mega_evolution,is_default,baby_pokemon,alolan_form,galarian_form,forms_switchable,legendary,mythical,genderless,female_rate,genus,egg_group_1,egg_group_2,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
415,Combee,Bug,Flying,Honey Gather,Hustle,,14,Yellow,Heads,0.3,5.5,61.1,30,30,42,30,42,70,244,40.67,14.17,120,4,70,49,Medium Slow,1059860,true,,false,false,true,false,false,false,false,false,false,false,0.125,Tiny Bee ,Bug,,15,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1
416,Vespiquen,Bug,Flying,Pressure,Unnerve,,14,Yellow,Bug-Wings,1.2,38.5,26.7,70,80,102,80,102,40,474,79.00,21.06,45,4,70,166,Medium Slow,1059860,false,Combee,true,false,true,false,false,false,false,false,false,false,1,Beehive ,Bug,,15,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1
417,Pachirisu,Electric,,Run Away,Pickup,Volt Absorb,34,White,Quadruped,0.4,3.9,24.4,60,45,70,45,90,95,405,67.50,19.74,200,4,100,142,Medium Fast,1000000,false,,true,false,true,false,false,false,false,false,false,false,0.5,EleSquirrel ,Field,Fairy,10,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
418,Buizel,Water,,Swift Swim,Water Veil,,72,Brown,Quadruped,0.7,29.5,60.2,55,65,35,60,30,85,330,55.00,18.48,190,4,70,66,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Sea Weasel ,Water 1,Field,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
419,Floatzel,Water,,Swift Swim,Water Veil,,72,Brown,Quadruped,1.1,33.5,27.7,85,105,55,85,50,115,495,82.50,23.76,75,4,70,173,Medium Fast,1000000,false,Buizel,true,false,true,false,false,false,false,false,false,false,0.5,Sea Weasel ,Water 1,Field,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
420,Cherubi,Grass,,Chlorophyll,,,43,Pink,Heads,0.4,3.3,20.6,45,35,45,62,53,35,275,45.83,9.56,190,4,70,55,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Cherry ,Fairy,Grass,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
421,Cherrim,Grass,,Flower Gift,,,43,Purple,Legs,0.5,9.3,37.2,70,60,70,87,78,85,450,75.00,9.38,75,4,70,158,Medium Fast,1000000,false,Cherubi,true,false,true,false,false,false,true,false,false,false,0.5,Blossom ,Fairy,Grass,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
422,Shellos,Water,,Sticky Hold,Storm Drain,Sand Force,72,Purple,Squiggle,0.3,6.3,70.0,76,48,48,57,62,34,325,54.17,13.09,190,4,70,65,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Sea Slug ,Water 1,Amorphous,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
423,Gastrodon,Water,Ground,Sticky Hold,Storm Drain,Sand Force,10,Purple,Squiggle,0.9,29.9,36.9,111,83,68,92,82,39,475,79.17,22.13,75,4,70,166,Medium Fast,1000000,false,Shellos,true,false,true,false,false,false,false,false,false,false,0.5,Sea Slug ,Water 1,Amorphous,20,1,0.5,1,0,4,1,1,0.5,1,1,1,1,0.5,1,1,1,0.5,1
424,Ambipom,Normal,,Technician,Pickup,Skill Link,71,Purple,Upright,1.2,20.3,14.1,75,100,66,60,66,115,482,80.33,20.17,45,4,100,169,Fast,800000,false,Aipom,true,false,true,false,false,false,false,false,false,false,0.5,Long Tail ,Field,,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
425,Drifloon,Ghost,Flying,Aftermath,Unburden,Flare Boost,3,Purple,Arms,0.4,1.2,7.5,90,50,34,60,44,70,348,58.00,18.29,125,4,70,70,Fluctuating,1640000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Balloon ,Amorphous,,30,0,1,1,2,0.5,2,0,0.5,0,1,1,0.25,2,2,1,2,1,1
426,Drifblim,Ghost,Flying,Aftermath,Unburden,Flare Boost,3,Purple,Arms,1.2,15,10.4,150,80,44,90,54,80,498,83.00,33.96,60,4,70,174,Fluctuating,1640000,false,Drifloon,true,false,true,false,false,false,false,false,false,false,0.5,Blimp ,Amorphous,,30,0,1,1,2,0.5,2,0,0.5,0,1,1,0.25,2,2,1,2,1,1
427,Buneary,Normal,,Run Away,Klutz,Limber,71,Brown,Upright,0.4,5.5,34.4,55,66,44,44,56,85,350,58.33,14.13,190,4,0,70,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Rabbit ,Field,Human-Like,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
428,Lopunny,Normal,,Cute Charm,Klutz,Limber,71,Brown,Upright,1.2,33.3,23.1,65,76,84,54,96,105,480,80.00,17.39,60,4,140,168,Medium Fast,1000000,false,Buneary,true,false,true,false,false,false,true,false,false,false,0.5,Rabbit ,Field,Human-Like,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
428,Mega Lopunny,Normal,Fighting,Scrappy,,,4,Brown,Upright,1.3,28.3,16.7,65,136,94,54,96,135,580,96.67,31.22,60,6,140,203,Medium Fast,1000000,false,Buneary,true,true,false,false,false,false,true,false,false,false,0.5,Rabbit ,Field,Human-Like,20,1,1,1,1,1,1,2,1,1,2,2,0.5,0.5,0,1,0.5,1,2
429,Mismagius,Ghost,,Levitate,,,15,Purple,Ball,0.9,4.4,5.4,60,60,60,105,105,105,495,82.50,22.50,45,4,35,173,Fast,800000,false,Misdreavus,true,false,true,false,false,false,false,false,false,false,0.5,Magical ,Amorphous,,25,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1
430,Honchkrow,Dark,Flying,Insomnia,Super Luck,Moxie,6,Black,Wings,0.9,27.3,33.7,100,125,52,105,52,71,505,84.17,27.67,30,4,35,177,Medium Slow,1059860,false,Murkrow,true,false,true,false,false,false,false,false,false,false,0.5,Big Boss ,Flying,,20,1,1,1,2,0.5,2,1,1,0,1,0,1,2,0.5,1,0.5,1,2
431,Glameow,Normal,,Limber,Own Tempo,Keen Eye,71,Gray,Quadruped,0.5,3.9,15.6,49,55,42,42,37,85,310,51.67,15.98,190,4,70,62,Fast,800000,true,,false,false,true,false,false,false,false,false,false,false,0.75,Catty ,Field,,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
432,Purugly,Normal,,Thick Fat,Own Tempo,Defiant,71,Gray,Quadruped,1,43.8,43.8,71,82,64,64,59,112,452,75.33,17.94,75,4,70,158,Fast,800000,false,Glameow,true,false,true,false,false,false,false,false,false,false,0.75,Tiger Cat ,Field,,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
433,Chingling,Psychic,,Levitate,,,45,Yellow,Humanoid,0.2,0.6,15.0,45,30,50,65,50,45,285,47.50,10.31,120,4,70,57,Fast,800000,true,,false,false,true,true,false,false,false,false,false,false,0.5,Bell ,Undiscovered,,25,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
434,Stunky,Poison,Dark,Stench,Aftermath,Keen Eye,5,Purple,Quadruped,0.4,19.2,120.0,63,63,47,41,41,74,329,54.83,12.55,225,4,70,66,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Skunk ,Field,,20,1,1,1,1,0.5,1,1,0.5,2,1,0,1,1,0.5,1,0.5,1,1
435,Skuntank,Poison,Dark,Stench,Aftermath,Keen Eye,5,Purple,Quadruped,1,38,38.0,103,93,67,71,61,84,479,79.83,14.86,60,4,70,168,Medium Fast,1000000,false,Stunky,true,false,true,false,false,false,false,false,false,false,0.5,Skunk ,Field,,20,1,1,1,1,0.5,1,1,0.5,2,1,0,1,1,0.5,1,0.5,1,1
436,Bronzor,Steel,Psychic,Levitate,Heatproof,Heavy Metal,9,Green,Ball,0.5,60.5,242.0,57,24,86,24,86,23,300,50.00,28.05,255,4,70,60,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,true,0,Bronze ,Mineral,,20,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.25,1,0.5,2,0.5,2,0.5,0.5
437,Bronzong,Steel,Psychic,Levitate,Heatproof,Heavy Metal,9,Green,Arms,1.3,187,110.7,67,89,116,79,116,33,500,83.33,28.83,90,4,70,175,Medium Fast,1000000,false,Bronzor,true,false,true,false,false,false,false,false,false,true,0,Bronze Bell ,Mineral,,20,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.25,1,0.5,2,0.5,2,0.5,0.5
438,Bonsly,Rock,,Sturdy,Rock Head,Rattled,16,Brown,Legs,0.5,15,60.0,50,80,95,10,45,10,290,48.33,31.97,255,4,70,58,Medium Fast,1000000,true,,false,false,true,true,false,false,false,false,false,false,0.5,Bonsai ,Undiscovered,,20,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
440,Happiny,Normal,,Natural Cure,Serene Grace,Friend Guard,71,Pink,Humanoid,0.6,24.4,67.8,100,5,5,15,65,30,220,36.67,34.96,130,4,140,110,Fast,800000,true,,false,false,true,true,false,false,false,false,false,false,1,Playhouse ,Undiscovered,,40,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
441,Chatot,Normal,Flying,Keen Eye,Tangled Feet,Big Pecks,27,Black,Wings,0.5,1.9,7.6,76,65,45,92,42,91,411,68.50,19.92,30,4,35,144,Medium Slow,1059860,false,,true,false,true,false,false,false,false,false,false,false,0.5,Music Note ,Flying,,20,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
442,Spiritomb,Ghost,Dark,Pressure,Infiltrator,,3,Purple,Blob,1,108,108.0,50,92,108,92,108,35,485,80.83,28.22,100,4,70,170,Medium Fast,1000000,false,,true,false,true,false,false,false,false,false,false,false,0.5,Forbidden ,Amorphous,,30,0,1,1,1,1,1,0,0.5,1,1,0,1,1,1,1,1,1,2
443,Gible,Dragon,Ground,Sand Veil,Rough Skin,,9,Blue,Upright,0.7,20.5,41.8,58,70,45,40,45,42,300,50.00,10.63,45,4,70,60,Slow,1250000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Land Shark ,Monster,Dragon,40,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2
444,Gabite,Dragon,Ground,Sand Veil,Rough Skin,,9,Blue,Upright,1.4,56,28.6,68,90,65,50,55,82,410,68.33,14.03,45,4,70,144,Slow,1250000,true,Gible,false,false,true,false,false,false,false,false,false,false,0.5,Cave ,Monster,Dragon,40,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2
445,Garchomp,Dragon,Ground,Sand Veil,Rough Skin,,9,Blue,Upright,1.9,95,26.3,108,130,95,80,85,102,600,100.00,16.42,45,4,70,270,Slow,1250000,false,Gabite,true,false,true,false,false,false,true,false,false,false,0.5,Mach ,Monster,Dragon,40,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2
445,Mega Garchomp,Dragon,Ground,Sand Force,,,9,Blue,Upright,1.9,95,26.3,108,170,115,120,95,92,700,116.67,25.86,45,6,70,315,Slow,1250000,false,Gabite,true,true,false,false,false,false,true,false,false,false,0.5,Mach ,Monster,Dragon,40,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2
446,Munchlax,Normal,,Pickup,Thick Fat,Gluttony,71,Black,Humanoid,0.6,105,291.7,135,85,40,40,85,5,390,65.00,41.93,50,4,70,78,Slow,1250000,true,,false,false,true,true,false,false,false,false,false,false,0.125,Big Eater ,Undiscovered,,40,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
447,Riolu,Fighting,,Steadfast,Inner Focus,Prankster,29,Blue,Upright,0.7,20.2,41.2,40,70,40,35,40,60,285,47.50,12.83,75,4,70,57,Medium Slow,1059860,true,,false,false,true,true,false,false,false,false,false,false,0.125,Emanation ,Undiscovered,,25,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
448,Lucario,Fighting,Steel,Steadfast,Inner Focus,Justified,4,Blue,Upright,1.2,54,37.5,70,110,70,115,70,90,525,87.50,19.09,45,4,70,184,Medium Slow,1059860,false,Riolu,true,false,true,false,false,false,true,false,false,false,0.125,Aura ,Field,Human-Like,25,0.5,2,1,1,0.5,0.5,2,0,2,1,1,0.25,0.25,1,0.5,0.5,0.5,1
448,Mega Lucario,Fighting,Steel,Adaptability,,,4,Blue,Upright,1.3,57.5,34.0,70,145,88,140,70,112,625,104.17,30.57,45,6,70,219,Medium Slow,1059860,false,Riolu,true,true,false,false,false,false,true,false,false,false,0.125,Aura ,Field,Human-Like,25,0.5,2,1,1,0.5,0.5,2,0,2,1,1,0.25,0.25,1,0.5,0.5,0.5,1
449,Hippopotas,Ground,,Sand Stream,Sand Force,,17,Brown,Quadruped,0.8,49.5,77.3,68,72,78,38,42,32,330,55.00,18.14,140,4,70,66,Slow,1250000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Hippo ,Field,,30,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
450,Hippowdon,Ground,,Sand Stream,Sand Force,,17,Brown,Quadruped,2,300,75.0,108,112,118,68,72,47,525,87.50,26.49,60,4,70,184,Slow,1250000,false,Hippopotas,true,false,true,false,false,false,false,false,false,false,0.5,Heavyweight ,Field,,30,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
451,Skorupi,Poison,Bug,Battle Armor,Sniper,Keen Eye,13,Purple,Armor,0.8,12,18.8,40,50,90,30,55,65,330,55.00,19.15,120,4,70,66,Slow,1250000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Scorpion ,Bug,Water 3,20,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5
452,Drapion,Poison,Dark,Battle Armor,Sniper,Keen Eye,5,Purple,Armor,1.3,61.5,36.4,70,90,110,60,75,95,500,83.33,16.75,45,4,70,175,Slow,1250000,false,Skorupi,true,false,true,false,false,false,false,false,false,false,0.5,Ogre Scorpion ,Bug,Water 3,20,1,1,1,1,0.5,1,1,0.5,2,1,0,1,1,0.5,1,0.5,1,1
453,Croagunk,Poison,Fighting,Anticipation,Dry Skin,Poison Touch,2,Blue,Humanoid,0.7,23,46.9,48,61,40,61,40,50,300,50.00,8.62,140,4,100,60,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Toxic Mouth ,Human-Like,,10,1,1,1,1,0.5,1,0.5,0.5,2,2,4,0.25,0.5,1,1,0.5,1,1
454,Toxicroak,Poison,Fighting,Anticipation,Dry Skin,Poison Touch,2,Blue,Humanoid,1.3,44.4,26.3,83,106,65,86,65,85,490,81.67,14.02,75,4,70,172,Medium Fast,1000000,false,Croagunk,true,false,true,false,false,false,false,false,false,false,0.5,Toxic Mouth ,Human-Like,,20,1,1,1,1,0.5,1,0.5,0.5,2,2,4,0.25,0.5,1,1,0.5,1,1
455,Carnivine,Grass,,Levitate,,,43,Green,Tentacles,1.4,27,13.8,74,100,72,90,72,46,454,75.67,16.87,200,4,70,159,Slow,1250000,false,,true,false,true,false,false,false,false,false,false,false,0.5,Bug Catcher ,Grass,,25,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
456,Finneon,Water,,Swift Swim,Storm Drain,Water Veil,72,Blue,Fish,0.4,7,43.8,49,49,56,49,61,66,330,55.00,6.66,190,4,70,66,Erratic,600000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Wing Fish ,Water 2,,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
457,Lumineon,Water,,Swift Swim,Storm Drain,Water Veil,72,Blue,Fish,1.2,24,16.7,69,69,76,69,86,91,460,76.67,8.84,75,4,70,161,Erratic,600000,false,Finneon,true,false,true,false,false,false,false,false,false,false,0.5,Neon ,Water 2,,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
458,Mantyke,Water,Flying,Swift Swim,Water Absorb,Water Veil,8,Blue,Wings,1,65,65.0,45,20,50,60,120,50,345,57.50,30.52,25,4,70,69,Slow,1250000,true,,false,false,true,true,false,false,false,false,false,false,0.5,Kite ,Undiscovered,,25,1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1
459,Snover,Grass,Ice,Snow Warning,Soundproof,,3,White,Upright,1,50.5,50.5,60,62,50,62,60,40,334,55.67,8.12,120,4,70,67,Slow,1250000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Frost Tree ,Monster,Grass,20,1,4,0.5,0.5,0.5,1,2,2,0.5,2,1,2,2,1,1,1,2,1
460,Abomasnow,Grass,Ice,Snow Warning,Soundproof,,3,White,Upright,2.2,135.5,28.0,90,92,75,92,85,60,494,82.33,11.59,60,4,70,173,Slow,1250000,false,Snover,true,false,true,false,false,false,true,false,false,false,0.5,Frost Tree ,Monster,Grass,20,1,4,0.5,0.5,0.5,1,2,2,0.5,2,1,2,2,1,1,1,2,1
460,Mega Abomasnow,Grass,Ice,Snow Warning,,,3,White,Upright,2.7,185,25.4,90,132,105,132,105,30,594,99.00,34.38,60,6,70,208,Slow,1250000,false,Snover,true,true,false,false,false,false,true,false,false,false,0.5,Frost Tree ,Monster,Grass,20,1,4,0.5,0.5,0.5,1,2,2,0.5,2,1,2,2,1,1,1,2,1
461,Weavile,Dark,Ice,Pressure,Pickpocket,,2,Black,Upright,1.1,34,28.1,70,120,65,45,85,125,510,85.00,29.01,45,4,35,179,Medium Slow,1059860,false,Sneasel,true,false,true,false,false,false,false,false,false,false,0.5,Sharp Claw ,Field,,20,1,2,1,1,1,0.5,4,1,1,1,0,2,2,0.5,1,0.5,2,2
462,Magnezone,Electric,Steel,Magnet Pull,Sturdy,Analytic,4,Gray,Arms,1.2,180,125.0,70,70,115,130,90,60,535,89.17,25.56,30,4,70,241,Medium Fast,1000000,false,Magneton,true,false,true,false,false,false,false,false,false,true,0,Magnet Area ,Mineral,,20,0.5,2,1,0.5,0.5,0.5,2,0,4,0.25,0.5,0.5,0.5,1,0.5,1,0.25,0.5
463,Lickilicky,Normal,,Own Tempo,Oblivious,Cloud Nine,71,Pink,Humanoid,1.7,140,48.4,110,85,95,80,95,50,515,85.83,18.58,30,4,70,180,Medium Fast,1000000,false,Lickitung,true,false,true,false,false,false,false,false,false,false,0.5,Licking ,Monster,,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
464,Rhyperior,Ground,Rock,Lightning Rod,Solid Rock,Reckless,9,Gray,Upright,2.4,282.8,49.1,115,140,130,55,55,40,535,89.17,40.15,30,4,70,241,Slow,1250000,false,Rhydon,true,false,true,false,false,false,false,false,false,false,0.5,Drill ,Monster,Field,20,0.5,0.5,4,0,4,2,2,0.25,2,0.5,1,1,0.5,1,1,1,2,1
465,Tangrowth,Grass,,Chlorophyll,Leaf Guard,Regenerator,43,Blue,Humanoid,2,128.6,32.2,100,100,125,110,50,50,535,89.17,28.93,30,4,70,187,Medium Fast,1000000,false,Tangela,true,false,true,false,false,false,false,false,false,false,0.5,Vine ,Grass,,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
466,Electivire,Electric,,Motor Drive,Vital Spirit,,34,Yellow,Upright,1.8,138.6,42.8,75,123,67,95,85,95,540,90.00,17.88,30,4,70,243,Medium Fast,1000000,false,Electabuzz,true,false,true,false,false,false,false,false,false,false,0.25,Thunderbolt ,Human-Like,,25,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
467,Magmortar,Fire,,Flame Body,Vital Spirit,,34,Red,Upright,1.6,68,26.6,75,95,67,125,95,83,540,90.00,18.61,30,4,70,243,Medium Fast,1000000,false,Magmar,true,false,true,false,false,false,false,false,false,false,0.25,Blast ,Human-Like,,25,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
468,Togekiss,Fairy,Flying,Hustle,Serene Grace,Super Luck,2,White,Wings,1.5,38,16.9,85,50,95,120,115,80,545,90.83,23.35,30,4,70,245,Fast,800000,false,Togetic,true,false,true,false,false,false,false,false,false,false,0.125,Jubilee ,Flying,Fairy,10,1,1,1,2,0.5,2,0.25,2,0,1,1,0.25,2,1,0,0.5,2,1
469,Yanmega,Bug,Flying,Speed Boost,Tinted Lens,Frisk,14,Green,Bug-Wings,1.9,51.5,14.3,86,76,86,116,56,95,515,85.83,18.17,30,4,70,180,Medium Fast,1000000,false,Yanma,true,false,true,false,false,false,false,false,false,false,0.5,Ogre Darner ,Bug,,20,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1
470,Leafeon,Grass,,Leaf Guard,Chlorophyll,,43,Green,Quadruped,1,25.5,25.5,65,110,130,60,65,95,525,87.50,26.26,45,4,35,184,Medium Fast,1000000,false,Eevee,true,false,true,false,false,false,false,false,false,false,0.125,Verdant ,Field,,35,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
471,Glaceon,Ice,,Snow Cloak,Ice Body,,20,Blue,Quadruped,0.8,25.9,40.5,65,60,110,130,95,65,525,87.50,26.26,45,4,35,184,Medium Fast,1000000,false,Eevee,true,false,true,false,false,false,false,false,false,false,0.125,Fresh Snow ,Field,,35,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
472,Gliscor,Ground,Flying,Hyper Cutter,Sand Veil,Poison Heal,4,Purple,Wings,2,42.5,10.6,75,95,125,45,75,95,510,85.00,24.49,30,4,70,179,Medium Slow,1059860,false,Gligar,true,false,true,false,false,false,false,false,false,false,0.5,Fang Scorpion ,Bug,,20,1,1,2,0,1,4,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1
473,Mamoswine,Ice,Ground,Oblivious,Snow Cloak,Thick Fat,3,Brown,Quadruped,2.5,291,46.6,110,130,80,70,60,80,530,88.33,24.09,50,4,70,239,Slow,1250000,false,Piloswine,true,false,true,false,false,false,false,false,false,false,0.5,Twin Tusk ,Field,,20,1,2,2,0,2,1,2,0.5,1,1,1,1,1,1,1,1,2,1
474,Porygon Z,Normal,,Adaptability,Download,Analytic,71,Red,Arms,0.9,34,42.0,85,80,70,135,75,90,535,89.17,21.49,30,4,70,241,Medium Fast,1000000,false,Porygon2,true,false,true,false,false,false,false,false,false,true,0,Virtual ,Mineral,,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
475,Gallade,Psychic,Fighting,Steadfast,Justified,,6,White,Humanoid,1.6,52,20.3,68,125,65,65,115,80,518,86.33,24.51,45,4,35,233,Slow,1250000,false,Kirlia,true,false,true,false,false,false,true,false,false,false,0,Blade ,Human-Like,Amorphous,20,1,1,1,1,1,1,0.5,1,1,2,1,1,0.5,2,1,1,1,2
475,Mega Gallade,Psychic,Fighting,Inner Focus,,,6,White,Humanoid,1.6,56.4,22.0,68,165,95,65,115,110,618,103.00,33.59,45,6,35,278,Slow,1250000,false,Kirlia,true,true,false,false,false,false,true,false,false,false,0,Blade ,Human-Like,Amorphous,20,1,1,1,1,1,1,0.5,1,1,2,1,1,0.5,2,1,1,1,2
476,Probopass,Rock,Steel,Sturdy,Magnet Pull,Sand Force,7,Gray,Heads,1.4,340,173.5,60,55,145,75,150,40,525,87.50,43.66,60,4,70,184,Medium Fast,1000000,false,Nosepass,true,false,true,false,false,false,false,false,false,false,0.5,Compass ,Mineral,,20,0.25,1,2,1,1,0.5,4,0,4,0.25,0.5,0.5,0.5,1,0.5,1,1,0.5
477,Dusknoir,Ghost,,Pressure,Frisk,,15,Black,Arms,2.2,106.6,22.0,45,100,135,65,135,45,525,87.50,38.27,45,4,35,236,Fast,800000,false,Dusclops,true,false,true,false,false,false,false,false,false,false,0.5,Gripper ,Amorphous,,25,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1
478,Froslass,Ice,Ghost,Snow Cloak,Cursed Body,,1,White,Arms,1.3,26.6,15.7,70,80,70,80,70,110,480,80.00,14.14,75,4,70,168,Medium Fast,1000000,false,Snorunt,true,false,true,false,false,false,false,false,false,false,1,Snow Land ,Fairy,Mineral,20,0,2,1,1,1,0.5,0,0.5,1,1,1,0.5,2,2,1,2,2,1
479,Rotom,Electric,Ghost,Levitate,,,1,Red,Ball,0.3,0.3,3.3,50,50,77,95,77,91,440,73.33,17.78,45,4,70,154,Medium Fast,1000000,false,,true,false,true,false,false,false,true,false,false,true,0,Plasma ,Amorphous,,20,0,1,1,0.5,1,1,0,0.5,2,0.5,1,0.5,1,2,1,2,0.5,1
479,Rotom Fan,Electric,Flying,Levitate,,,6,Red,Ball,0.3,0.3,3.3,50,65,107,105,107,86,520,86.67,22.28,45,4,70,182,Medium Fast,1000000,false,,true,false,false,false,false,false,true,false,false,true,0,Plasma ,Amorphous,,20,1,1,1,1,0.5,2,0.5,1,0,0.5,1,0.5,2,1,1,1,0.5,1
479,Rotom Frost,Electric,Ice,Levitate,,,2,Red,Ball,0.3,0.3,3.3,50,65,107,105,107,86,520,86.67,22.28,45,4,70,182,Medium Fast,1000000,false,,true,false,false,false,false,false,true,false,false,true,0,Plasma ,Amorphous,,20,1,2,1,0.5,1,0.5,2,1,2,0.5,1,1,2,1,1,1,1,1
479,Rotom Heat,Electric,Fire,Levitate,,,1,Red,Ball,0.3,0.3,3.3,50,65,107,105,107,86,520,86.67,22.28,45,4,70,182,Medium Fast,1000000,false,,true,false,false,false,false,false,true,false,false,true,0,Plasma ,Amorphous,,20,1,0.5,2,0.5,0.5,0.5,1,1,4,0.5,1,0.5,2,1,1,1,0.25,0.5
479,Rotom Mow,Electric,Grass,Levitate,,,1,Red,Ball,0.3,0.3,3.3,50,65,107,105,107,86,520,86.67,22.28,45,4,70,182,Medium Fast,1000000,false,,true,false,false,false,false,false,true,false,false,true,0,Plasma ,Amorphous,,20,1,2,0.5,0.25,0.5,2,1,2,1,1,1,2,1,1,1,1,0.5,1
480,Uxie,Psychic,,Levitate,,,45,Yellow,Upright,0.3,0.3,3.3,75,75,130,75,130,95,580,96.67,24.61,3,4,140,261,Slow,1250000,false,,true,false,true,false,false,false,false,true,false,true,0,Knowledge ,Undiscovered,,80,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
481,Mesprit,Psychic,,Levitate,,,45,Pink,Upright,0.3,0.3,3.3,80,105,105,105,105,80,580,96.67,11.79,3,4,140,261,Slow,1250000,false,,true,false,true,false,false,false,false,true,false,true,0,Emotion ,Undiscovered,,80,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
482,Azelf,Psychic,,Levitate,,,45,Blue,Upright,0.3,0.3,3.3,75,125,70,125,70,115,580,96.67,25.28,3,4,140,261,Slow,1250000,false,,true,false,true,false,false,false,false,true,false,true,0,Willpower ,Undiscovered,,80,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
